"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"TATAMOTORS","EQ","21-May-2014","439.85","442.30","444.95","434.10","437.85","436.95","438.76","52,46,604","2,30,20,17,064.15","94,150","32,91,473","62.74"
"TATAMOTORS","EQ","22-May-2014","436.95","437.50","441.15","428.25","430.50","430.80","433.44","75,87,124","3,28,85,32,002.60","1,14,014","51,35,760","67.69"
"TATAMOTORS","EQ","23-May-2014","430.80","427.35","439.90","425.00","432.00","431.30","432.68","73,25,923","3,16,98,08,011.85","66,096","44,53,554","60.79"
"TATAMOTORS","EQ","26-May-2014","431.30","438.00","453.75","438.00","443.65","444.05","445.34","91,14,207","4,05,89,22,990.65","80,032","46,09,283","50.57"
"TATAMOTORS","EQ","27-May-2014","444.05","447.35","451.35","433.50","436.65","436.60","439.21","54,95,046","2,41,34,56,825.35","51,139","29,48,063","53.65"
"TATAMOTORS","EQ","28-May-2014","436.60","433.00","435.80","423.50","431.00","428.75","428.19","84,31,663","3,61,03,23,035.25","97,240","57,34,889","68.02"
"TATAMOTORS","EQ","29-May-2014","428.75","424.45","432.35","421.35","425.00","424.30","426.99","70,90,240","3,02,74,52,183.50","88,634","45,53,622","64.22"
"TATAMOTORS","EQ","30-May-2014","424.30","411.50","422.20","407.05","416.25","415.05","416.60","1,10,27,927","4,59,42,15,347.30","1,11,169","66,81,254","60.58"
"TATAMOTORS","EQ","02-Jun-2014","415.05","415.00","422.70","410.55","420.30","420.75","418.98","54,53,105","2,28,47,51,863.20","90,065","34,83,763","63.89"
"TATAMOTORS","EQ","03-Jun-2014","420.75","417.35","424.00","416.25","421.00","420.90","421.08","88,15,039","3,71,18,19,701.40","1,44,091","57,48,947","65.22"
"TATAMOTORS","EQ","04-Jun-2014","420.90","425.00","429.50","421.00","421.65","422.05","424.58","64,32,255","2,73,09,86,319.25","83,155","36,29,154","56.42"
"TATAMOTORS","EQ","05-Jun-2014","422.05","420.00","436.05","417.15","434.85","435.00","430.64","89,90,112","3,87,14,85,480.80","1,00,467","42,93,667","47.76"
"TATAMOTORS","EQ","06-Jun-2014","435.00","437.00","440.50","428.50","436.50","439.10","435.42","80,64,951","3,51,16,35,483.55","1,01,573","41,31,092","51.22"
"TATAMOTORS","EQ","09-Jun-2014","439.10","439.50","453.40","439.50","447.75","448.60","447.22","69,90,208","3,12,61,34,606.00","1,10,492","27,86,169","39.86"
"TATAMOTORS","EQ","10-Jun-2014","448.60","450.30","455.40","442.45","452.10","453.40","450.67","63,51,229","2,86,22,94,488.50","93,987","28,30,693","44.57"
"TATAMOTORS","EQ","11-Jun-2014","453.40","452.00","453.50","437.75","443.55","445.75","446.70","58,22,019","2,60,06,69,385.55","93,335","22,47,752","38.61"
"TATAMOTORS","EQ","12-Jun-2014","445.75","445.00","451.45","441.75","448.95","449.55","447.74","42,24,821","1,89,16,32,997.75","54,103","21,15,775","50.08"
"TATAMOTORS","EQ","13-Jun-2014","449.55","449.95","450.25","435.00","437.40","438.25","441.58","53,98,821","2,38,40,34,206.35","72,306","28,62,255","53.02"
"TATAMOTORS","EQ","16-Jun-2014","438.25","436.50","438.25","429.05","429.60","430.85","431.94","47,51,076","2,05,21,96,447.30","87,116","27,08,589","57.01"
"TATAMOTORS","EQ","17-Jun-2014","430.85","434.10","443.20","427.15","439.60","440.90","434.85","48,34,977","2,10,24,81,392.60","93,449","24,27,836","50.21"
"TATAMOTORS","EQ","18-Jun-2014","440.90","444.50","445.00","430.55","431.15","433.15","436.92","30,14,079","1,31,69,08,931.35","63,850","12,26,096","40.68"
"TATAMOTORS","EQ","19-Jun-2014","433.15","438.00","443.80","435.00","439.10","438.60","438.88","66,64,761","2,92,50,10,241.45","1,11,020","29,55,123","44.34"
"TATAMOTORS","EQ","20-Jun-2014","438.60","441.20","442.05","432.95","433.95","438.05","437.56","47,30,789","2,06,99,82,895.00","1,11,233","27,97,200","59.13"
"TATAMOTORS","EQ","23-Jun-2014","438.05","436.40","442.50","431.20","434.05","435.60","436.69","37,59,439","1,64,16,94,401.30","1,35,824","19,53,920","51.97"
"TATAMOTORS","EQ","24-Jun-2014","435.60","434.10","445.60","434.10","440.95","442.15","440.68","39,77,357","1,75,27,51,004.80","92,766","18,94,039","47.62"
"TATAMOTORS","EQ","25-Jun-2014","442.15","441.05","448.60","439.20","445.00","443.25","445.43","44,31,204","1,97,38,06,477.50","85,999","19,69,291","44.44"
"TATAMOTORS","EQ","26-Jun-2014","443.25","443.00","448.85","436.20","437.40","438.00","441.68","40,30,884","1,78,03,67,338.90","41,625","19,15,968","47.53"
"TATAMOTORS","EQ","27-Jun-2014","438.00","437.10","440.85","430.10","432.40","432.35","434.51","25,93,373","1,12,68,54,540.50","54,682","12,72,326","49.06"
"TATAMOTORS","EQ","30-Jun-2014","432.35","434.00","436.20","429.05","430.60","431.30","432.90","32,09,913","1,38,95,60,058.65","69,206","19,71,805","61.43"
"TATAMOTORS","EQ","01-Jul-2014","431.30","432.80","452.90","432.80","452.70","450.80","444.89","63,63,294","2,83,09,51,955.80","73,226","24,65,003","38.74"
"TATAMOTORS","EQ","02-Jul-2014","450.80","451.40","458.60","445.10","453.45","455.80","452.70","57,64,628","2,60,96,19,192.90","77,282","19,01,614","32.99"
"TATAMOTORS","EQ","03-Jul-2014","455.80","455.80","472.80","455.00","470.05","469.75","465.68","1,00,30,921","4,67,12,42,372.50","1,46,773","40,28,513","40.16"
"TATAMOTORS","EQ","04-Jul-2014","469.75","470.00","474.25","466.50","468.75","469.45","469.97","69,84,574","3,28,25,34,925.50","1,15,705","36,78,675","52.67"
"TATAMOTORS","EQ","07-Jul-2014","469.45","474.00","479.95","472.10","478.90","478.85","476.70","52,45,180","2,50,03,65,042.00","64,565","31,58,903","60.22"
"TATAMOTORS","EQ","08-Jul-2014","478.85","479.50","484.70","465.35","468.10","470.00","475.84","66,86,015","3,18,14,97,053.45","76,179","33,07,928","49.48"
"TATAMOTORS","EQ","09-Jul-2014","470.00","469.80","469.90","453.00","455.10","457.25","459.41","38,85,806","1,78,51,67,430.85","75,697","15,36,153","39.53"
"TATAMOTORS","EQ","10-Jul-2014","457.25","460.20","474.75","449.75","451.20","453.15","461.24","53,03,111","2,44,59,86,363.50","66,522","18,00,889","33.96"
"TATAMOTORS","EQ","11-Jul-2014","453.15","455.25","461.45","443.80","447.60","445.95","449.63","27,09,162","1,21,81,30,556.65","44,310","9,01,027","33.26"
