Date,Open Price,High Price,Low Price,Close Price,Total Traded Quantity,Turnover ₹,No. of Trades,Deliverable Qty,Last Price,Average Price,Symbol,Series
2016-09-05,1245.1,1295.0,1243.95,1285.1,7552209,9629892720.95,159473,"17,95,45820,51,0837,43,0065,93,274","1,286.10",1277.4125,HDFCBANK,IL
2016-09-12,1290.05,1585.0,1271.5,1279.9,5250892,6810919534.950001,89381,"8,25,8386,00,6891,18,3414,16,91025,0005,18,7376,42,693","1,279.60",1368.185714285714,HDFCBANK,IL
2016-09-19,1275.0,1500.0,1265.4,1290.15,4956168,6385625157.4,87469,"5,88,0574,38,91713,1769,56,1128,77,259","1,289.65",1328.018,HDFCBANK,IL
2016-09-26,1292.65,1505.0,1284.05,1296.15,6511007,8523933685.5,115200,"6,02,1667,36,13310,88,5888,10,5322,50,0009,27,614","1,299.00",1334.31,HDFCBANK,IL
2016-10-03,1299.0,1495.0,1267.4,1287.2,8557763,11052283955.75,131203,"6,33,68150,0008,91,21326,31,30948,9006,56,1386,46,490","1,288.25",1343.2842857142857,HDFCBANK,IL
2016-10-10,1288.6,1300.05,1276.25,1284.35,4343755,5578667215.5,66460,"3,79,2216,23,9964,60,8825,82,7088,17,723","1,284.60",1284.654,HDFCBANK,IL
2016-10-17,1279.0,1279.0,1232.75,1237.7,3430458,4304995124.75,96092,"7,45,6615,34,8876,90,840","1,239.05",1255.8466666666666,HDFCBANK,IL
2016-10-24,1243.2,1276.85,1239.0,1263.55,4017075,5058449505.8,103712,"3,30,8094,14,8583,92,1057,30,2764,17,403","1,265.00",1258.6619999999998,HDFCBANK,IL
2016-10-31,1268.0,1268.0,1224.15,1253.3,7144737,8903603697.449999,114204,"4,57,7378,36,55917,95,0319,12,0891,04,344","1,251.85",1249.394,HDFCBANK,IL
2016-11-07,1256.0,1263.85,1231.75,1249.45,6899743,8628327531.45,147554,"5,50,34610,98,45512,05,80510,47,0059,30,814","1,250.30",1251.122,HDFCBANK,IL
2016-11-14,1251.1,1283.0,1195.35,1275.8,9208422,11577224259.45,157042,"8,69,56514,09,53815,82,77410,26,486","1,278.00",1258.815,HDFCBANK,IL
2016-11-21,1443.0,1443.0,1188.35,1198.7,9741078,12101568835.699999,223787,"1,00,00020,79,31939,00013,47,4877,13,17412,04,0737,16,391","1,199.95",1289.5,HDFCBANK,IL
2016-11-28,1206.8,1382.0,1158.0,1184.45,9874153,11689666947.0,146511,"13,17,1065,16,91725,97,8231,40,0009,28,2786,05,555","1,183.50",1217.1166666666666,HDFCBANK,IL
2016-12-05,1184.7,1340.0,1176.5,1196.35,5926769,7069012837.0,132289,"6,41,56210,02,8597,12,6914,58,89660,0007,60,929","1,195.00",1215.7083333333333,HDFCBANK,IL
2016-12-12,1195.0,1390.0,1167.0,1184.45,5818472,7081111958.85,115694,"2,93,1894,80,8622,24,0918,58,1056,68,8946,53,9285,65,097","1,186.00",1249.42,HDFCBANK,IL
2016-12-19,1180.25,1360.0,1163.6,1176.75,5022141,6006826216.9,127387,"3,62,1743,09,4506,04,4851,13,0005,09,4243,83,0013,72,474","1,175.15",1228.4328571428573,HDFCBANK,IL
