Date,Open Price,High Price,Low Price,Close Price,Total Traded Quantity,Turnover ₹,No. of Trades,Deliverable Qty,Last Price,Average Price,Symbol,Series
2014-07-14,451.0,460.65,425.25,432.65,6285916,2784919597.0,99041,"8,77,4622,71,1675,00,8594,58,1022,52,893",432.15,439.78600000000006,CIPLA,EQ
2014-07-21,433.15,444.65,427.65,438.3,4582349,2002169282.0500002,68486,"3,58,3505,49,3783,03,7887,38,0281,29,974",437.15,436.346,CIPLA,EQ
2014-07-28,438.55,447.8,437.0,440.95,3538499,1562688651.05,76853,"1,77,6792,57,2002,81,0423,42,8781,84,951",440.95,441.438,CIPLA,EQ
2014-08-04,440.5,463.35,437.2,440.8,6692420,3011307474.6,97183,"5,25,98012,74,0393,08,4839,56,801",440.75,448.2375,CIPLA,EQ
2014-08-11,442.55,443.25,430.0,437.5,4343866,1900870761.75,75176,"2,89,7747,67,3302,43,8022,78,1155,09,462",437.2,437.418,CIPLA,EQ
2014-08-18,439.85,472.6,432.75,471.05,8406858,3781923326.1000004,183004,"5,07,6848,41,90814,55,44113,46,341",471.25,447.51,CIPLA,EQ
2014-08-25,472.5,509.4,465.5,507.4,9593490,4694675826.55,181112,"5,43,7419,14,9305,79,51811,01,0934,19,892",508.0,490.726,CIPLA,EQ
2014-09-01,506.3,531.1,505.3,529.15,7388044,3812218118.7,124772,"5,15,6578,65,79018,58,28010,66,760",529.3,515.9225,CIPLA,EQ
2014-09-08,534.0,575.0,533.5,563.45,16814657,9387124865.35,283576,"11,16,39914,91,55819,25,13615,65,33811,38,106",562.8,557.96,CIPLA,EQ
2014-09-15,567.1,634.4,566.85,630.25,13208295,7918425257.85,203894,"4,51,4225,45,0105,21,61110,59,33410,31,378",627.0,590.382,CIPLA,EQ
2014-09-22,632.0,639.1,604.2,612.9,12280233,7609635950.1,201757,"5,78,6869,51,9586,30,0628,83,14319,06,620",614.7,619.6600000000001,CIPLA,EQ
2014-09-29,624.0,624.0,573.7,616.85,14293990,8573319782.9,248046,"33,85,99411,78,2259,32,5695,96,8543,45,540",618.05,603.162,CIPLA,EQ
2014-10-06,614.1,631.4,613.8,624.3,2881568,1797920463.25,77878,"7,78,3007,80,650",625.2,624.04,CIPLA,EQ
2014-10-13,629.7,630.35,574.45,575.95,10771721,6391055453.25,280737,"10,95,83115,63,7857,96,77211,90,9147,36,019",576.45,593.018,CIPLA,EQ
2014-10-20,574.7,610.8,570.2,604.25,6239620,3679873108.5499997,143663,"3,18,5388,49,1177,80,8247,29,850",604.15,590.0775,CIPLA,EQ
2014-10-27,604.0,634.85,599.75,628.1,5058207,3132628968.4,90498,"7,37,18811,15,96470,0306,93,554",627.4,621.3175,CIPLA,EQ
2014-11-03,630.0,673.0,625.7,663.1,9048959,5907855566.05,163454,"7,42,95016,22,80914,94,4634,91,2024,57,687",662.9,654.222,CIPLA,EQ
2014-11-10,664.9,670.7,639.15,643.0,3521193,2308065020.8,93721,"6,70,99010,22,8183,12,542",643.05,653.5733333333333,CIPLA,EQ
2014-11-17,647.7,651.65,606.05,613.3,8829174,5499583043.95,190856,"7,07,47710,24,6426,06,9268,26,9583,83,651",612.95,623.9300000000001,CIPLA,EQ
2014-11-24,612.0,645.0,593.0,618.15,10194507,6298267571.9,237371,"10,01,2327,23,5358,37,3758,66,4108,93,806",617.05,615.76,CIPLA,EQ
2014-12-01,619.0,649.55,608.0,643.05,12639832,7977790256.95,240490,"24,99,61910,37,22714,32,16215,91,00911,87,140",644.0,633.258,CIPLA,EQ
2014-12-08,643.0,667.3,637.0,651.9,11520842,7452720249.8,236101,"8,66,78739,75,09210,73,9879,40,24910,71,012",651.5,649.178,CIPLA,EQ
2014-12-15,651.0,652.45,623.35,632.1,5622624,3610940955.2,231665,"4,05,6737,32,8466,60,8305,12,3674,40,499",636.4,641.814,CIPLA,EQ
2014-12-22,630.0,634.45,597.8,618.25,7219641,4457489265.5,198051,"7,81,1039,06,9667,87,4717,71,5444,68,223",619.0,618.504,CIPLA,EQ
2014-12-29,619.5,636.45,612.55,622.85,5288596,3308833930.9,120229,"5,55,27317,79,88193,0102,10,927",623.0,624.97,CIPLA,EQ
2015-01-05,624.5,638.0,621.35,633.0,3839799,2420996971.45,80531,"2,70,8575,24,1262,01,1853,32,0826,89,132",632.4,629.82,CIPLA,EQ
2015-01-12,631.0,641.5,604.5,630.75,6948184,4341486109.25,205614,"9,90,5113,71,0818,49,2259,65,7225,18,715",629.7,623.092,CIPLA,EQ
2015-01-19,631.0,661.55,628.2,657.8,6306557,4058942690.8,193580,"4,86,7115,88,9728,18,8976,77,3127,80,344",657.0,642.638,CIPLA,EQ
2015-01-26,661.95,686.5,641.0,677.65,6977741,4593671104.05,178360,"8,77,9589,41,7247,98,3479,38,412",681.95,657.2925,CIPLA,EQ
2015-02-02,687.0,711.9,683.0,695.5,7634134,5329210383.65,215583,"8,29,1076,59,25812,62,5256,12,7543,46,878",695.0,698.1020000000001,CIPLA,EQ
2015-02-09,695.15,699.75,626.25,629.65,5797438,3869814863.5,135105,"2,58,1126,75,7734,76,5335,46,5876,02,358",628.4,668.5559999999999,CIPLA,EQ
2015-02-16,630.0,701.85,623.45,671.55,14958520,9880154396.300001,315616,"9,76,4499,59,90319,35,45123,79,7584,14,426",673.95,655.02,CIPLA,EQ
2015-02-23,672.7,692.0,666.0,669.15,5132826,3486084613.2999997,105030,"4,27,6055,90,9946,82,1515,11,216",670.0,678.435,CIPLA,EQ
2015-03-02,673.0,725.0,655.4,716.95,7870854,5343848957.9,172802,"3,32,6494,47,61311,87,58810,80,6391,54,7799,17,786",722.45,676.6866666666666,CIPLA,EQ
2015-03-09,720.0,747.5,715.1,734.2,7072266,5187369961.7,175625,"10,89,0329,13,3748,67,7883,99,423",733.9,733.895,CIPLA,EQ
2015-03-16,740.0,752.85,683.6,693.65,9641451,6890114916.15,186824,"8,62,5479,79,77114,35,5005,54,40416,99,003",694.55,715.6200000000001,CIPLA,EQ
2015-03-23,698.4,726.8,693.75,701.3,7700074,5466723384.799999,196101,"8,42,4326,53,7519,84,49810,86,1032,04,065",701.5,709.604,CIPLA,EQ
