"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"SBIN","EQ","15-Feb-2024","743.40","747.70","764.00","741.65","760.40","761.70","754.14","3,39,41,282","25,59,65,07,159.35","8,63,114","1,50,61,490","44.38"
"SBIN","EQ","16-Feb-2024","761.70","763.45","774.60","753.35","757.35","754.70","763.14","2,73,65,121","20,88,33,78,535.90","5,19,358","1,15,24,648","42.11"
"SBIN","EQ","19-Feb-2024","754.70","758.70","765.00","750.00","759.65","759.25","758.61","1,39,79,584","10,60,50,31,489.65","2,53,774","44,58,749","31.89"
"SBIN","EQ","20-Feb-2024","759.25","759.05","763.50","754.00","760.65","760.10","759.33","1,25,28,399","9,51,31,87,763.75","2,60,985","43,18,800","34.47"
"SBIN","EQ","21-Feb-2024","760.10","760.65","777.50","759.60","772.05","771.50","770.65","2,14,65,311","16,54,22,28,829.40","4,41,746","61,58,114","28.69"
"SBIN","EQ","22-Feb-2024","771.50","773.00","773.00","757.00","766.95","765.90","764.01","1,87,99,244","14,36,28,48,260.80","3,72,278","68,31,114","36.34"
"SBIN","EQ","23-Feb-2024","765.90","765.90","770.50","755.00","760.35","759.05","761.81","1,41,43,636","10,77,48,10,691.75","4,79,997","54,26,016","38.36"
"SBIN","EQ","26-Feb-2024","759.05","755.00","766.35","752.70","758.40","758.90","759.32","1,13,55,186","8,62,22,14,664.70","2,80,156","38,88,203","34.24"
"SBIN","EQ","27-Feb-2024","758.90","758.90","762.35","742.20","749.50","749.85","751.69","1,39,69,393","10,50,06,29,239.15","3,15,352","48,47,382","34.70"
"SBIN","EQ","28-Feb-2024","749.85","749.85","756.75","741.00","743.00","742.50","747.76","1,12,63,318","8,42,22,54,972.85","2,83,338","32,55,416","28.90"
"SBIN","EQ","29-Feb-2024","742.50","743.90","753.90","737.15","753.00","748.10","745.74","1,92,17,113","14,33,08,98,842.35","3,89,495","72,58,306","37.77"
"SBIN","EQ","01-Mar-2024","748.10","752.00","772.00","751.95","770.00","769.15","763.20","1,73,48,526","13,24,04,13,220.45","3,09,262","75,66,668","43.62"
"SBIN","EQ","02-Mar-2024","769.15","771.95","777.00","768.90","773.70","773.30","774.03","11,58,960","89,70,65,444.75","27,382","5,03,601","43.45"
"SBIN","EQ","04-Mar-2024","773.30","774.40","777.00","769.00","771.35","772.05","772.72","97,89,141","7,56,42,84,699.60","1,97,362","36,52,799","37.31"
"SBIN","EQ","05-Mar-2024","772.05","769.50","786.95","769.10","784.60","783.95","782.20","1,80,88,847","14,14,91,13,322.65","4,04,509","70,56,745","39.01"
"SBIN","EQ","06-Mar-2024","783.95","783.65","790.30","772.90","783.70","783.90","783.81","2,67,10,525","20,93,60,92,585.05","5,03,262","97,91,491","36.66"
"SBIN","EQ","07-Mar-2024","783.90","790.00","793.40","783.00","786.00","788.05","788.54","1,54,97,868","12,22,07,05,592.60","2,19,629","91,23,241","58.87"
"SBIN","EQ","11-Mar-2024","788.05","790.00","792.80","770.55","773.95","773.70","778.59","1,67,78,340","13,06,34,54,668.35","3,87,291","85,47,195","50.94"
"SBIN","EQ","12-Mar-2024","773.70","770.00","777.75","757.35","759.00","759.70","764.67","2,15,29,705","16,46,30,45,923.05","3,90,497","82,12,224","38.14"
"SBIN","EQ","13-Mar-2024","759.70","758.65","763.70","743.00","747.40","747.25","751.85","2,79,50,252","21,01,43,17,799.65","4,62,302","1,20,98,367","43.29"
"SBIN","EQ","14-Mar-2024","747.25","749.90","750.80","734.05","741.00","741.05","743.03","1,97,30,882","14,66,06,90,669.70","3,04,735","88,74,679","44.98"
"SBIN","EQ","15-Mar-2024","741.05","739.25","746.55","723.00","732.65","731.90","731.27","2,97,92,241","21,78,60,99,985.35","3,82,516","1,64,67,856","55.28"
"SBIN","EQ","18-Mar-2024","731.90","727.10","737.90","722.10","732.45","730.95","729.81","1,81,45,126","13,24,25,20,782.95","2,66,091","82,84,860","45.66"
"SBIN","EQ","19-Mar-2024","730.95","730.00","734.35","721.15","722.55","723.80","727.47","1,52,05,043","11,06,12,61,059.95","2,03,852","68,87,268","45.30"
"SBIN","EQ","20-Mar-2024","723.80","725.15","738.95","719.80","736.60","736.25","731.17","2,54,05,455","18,57,56,65,608.10","4,11,626","79,84,760","31.43"
"SBIN","EQ","21-Mar-2024","736.25","742.00","750.60","740.55","742.80","744.30","745.38","1,51,61,161","11,30,08,17,864.00","2,97,397","55,86,102","36.84"
"SBIN","EQ","22-Mar-2024","744.30","743.85","748.80","741.40","746.50","746.70","746.09","1,55,35,921","11,59,11,96,217.50","2,61,750","71,43,052","45.98"
"SBIN","EQ","26-Mar-2024","746.70","743.05","747.85","738.50","741.80","740.05","741.15","1,46,78,342","10,87,88,01,267.10","4,71,853","79,37,403","54.08"
"SBIN","EQ","27-Mar-2024","740.05","743.00","745.85","730.20","736.50","733.30","735.91","3,00,88,789","22,14,26,32,347.65","3,03,834","1,53,97,825","51.17"
"SBIN","T0","28-Mar-2024","733.30","734.20","752.60","734.20","742.20","752.35","742.54","16","11,880.70","7","15","93.75"
"SBIN","EQ","28-Mar-2024","733.30","737.75","759.55","736.90","752.95","752.35","750.83","2,17,05,116","16,29,67,64,834.75","2,50,615","89,96,115","41.45"
"SBIN","EQ","01-Apr-2024","752.35","759.05","761.50","752.10","758.00","758.30","757.16","99,49,971","7,53,36,78,627.05","1,55,072","35,87,578","36.06"
"SBIN","T0","02-Apr-2024","758.30","763.00","763.00","761.00","761.00","766.40","761.50","4","3,046.00","4","2","50.00"
"SBIN","EQ","02-Apr-2024","758.30","758.20","768.75","753.35","765.95","766.40","761.63","1,57,13,063","11,96,75,15,949.70","1,99,522","71,22,583","45.33"
"SBIN","EQ","03-Apr-2024","766.40","764.90","772.60","760.15","771.00","771.05","767.84","1,91,36,981","14,69,42,03,509.30","2,77,412","1,03,92,587","54.31"
"SBIN","T0","04-Apr-2024","771.05","761.00","761.00","761.00","761.00","759.30","761.00","2","1,522.00","1","2","100.00"
"SBIN","EQ","04-Apr-2024","771.05","775.00","775.30","758.10","760.80","759.30","763.24","1,58,89,530","12,12,74,83,574.70","2,63,762","52,52,262","33.05"
