Date,Total Traded Quantity,Symbol,Weekly_Return,Normalized_Open,Normalized_High,Normalized_Low,EMA5_Diff_Pct,EMA13_Diff_Pct,EMA23_Diff_Pct,Volume_SMA10,Relative_Volume,Volume_Spike_Ratio_5Wk,Normalized_OBV,Normalized_Weekly_Range,ATR,Bollinger_Z_Score,ROC_10,RSI,Stochastic_%K,Stochastic_%D,VWAP_Diff_Pct,Label
2014-01-06,220849,BAJAJFINSV,,1.016810168101681,1.048243815771491,0.977176438431051,0.0,0.0,0.0,,,,,7.106737734044007,52.0,,,,,,0.0,NotImportant
2014-01-13,100280,BAJAJFINSV,-1.6605166051660625,1.0281425891181988,1.0339795705649364,0.9950663609200197,-1.125703564727974,-1.4473331546502433,-1.5478424015009444,,,,,3.8913209644916966,48.8,,,0.0,,,-1.147934109479272,Consolidation
2014-01-20,159866,BAJAJFINSV,-4.905843930234166,1.0406284252831566,1.0738765071245888,0.990865911582024,-4.228473998294979,-5.72651420816775,-6.221075386676415,,,,,8.30105955425648,49.86666666666666,,,0.0,,,-4.08555375062138,Consolidation
2014-01-27,108171,BAJAJFINSV,-1.0303251735476748,1.0012551683402242,1.04695806261075,0.9761518015357352,-3.5423639824112425,-5.851869901618574,-6.716317085876479,,,,,7.080626107501482,49.61111111111112,,,0.0,,,-4.181186311265214,Consolidation
2014-02-03,67360,BAJAJFINSV,-1.8753691671588912,1.0099322799097066,1.036267870579383,0.9962377727614748,-3.6808516567734233,-6.749933953403567,-8.026233914736784,,,0.5130032930912104,,4.003009781790824,46.54296296296297,,,0.0,,,-5.397889983933982,Consolidation
2014-02-10,98367,BAJAJFINSV,2.4379232505643333,0.9713530189510796,1.0254150139562217,0.9671661524900838,-0.8088986101816122,-3.608047739138285,-5.000704764674662,,,0.9209634412145816,,5.824886146613776,45.6239012345679,,,25.98834619338585,,,-2.6995895440549647,Consolidation
2014-02-17,117294,BAJAJFINSV,1.5498751285441426,0.989511754068716,1.025388788426763,0.9808318264014466,0.4864450546588167,-1.737223162219304,-3.1149821659378416,,,1.0642618381368203,,4.455696202531638,43.64738106995885,,,38.08021519566101,,,-1.0329665379030633,Consolidation
2014-02-24,145865,BAJAJFINSV,2.871609403254971,0.9773590212347067,1.0124455069610463,0.9555618056532132,2.1762107008230425,0.9451889295649476,-0.2168642061887468,,,1.3580029680276025,,5.6883701307833,43.22106359396434,,,54.29229406129476,,,1.5457855897419115,Consolidation
2014-03-03,100706,BAJAJFINSV,0.5906342286598143,1.0051027540891937,1.0219488326576265,0.9899342933035092,1.8337326337250184,1.3086902771827444,0.3406107568818295,,,0.950788531548815,,3.2014539354117124,40.51158844810242,,,57.03845417532129,,,1.9486526780218003,Consolidation
2014-03-10,176868,BAJAJFINSV,1.4469453376205754,0.9839454282367532,1.0120581547578034,0.9811892785778268,2.15592361138611,2.328284381808011,1.6152217113821363,129562.6,1.3651161677829866,1.3837271162572369,,3.0868876179976543,38.09670998835544,,,63.306899065396586,,,2.9426527111362946,Consolidation
2014-03-17,101779,BAJAJFINSV,-3.7001309171088015,1.037492844876932,1.0518030910131655,0.9934888380080138,-1.0690269332166351,-1.221048865411341,-1.9845995535788843,117655.6,0.8650586967386167,0.7920396817491346,,5.8314253005151695,38.45048198990804,,-4.496378297116321,44.06260672307028,,,-0.8037666612960139,EndOfConsolidation
2014-03-24,157134,BAJAJFINSV,2.346880366342319,0.9770693512304248,1.0151006711409396,0.9745525727069352,0.832367616581119,0.942870389322342,0.3244756887991665,123341.0,1.2739802660915671,1.1514145191924403,,4.054809843400447,37.19041772458697,,-0.6045445069835176,53.93213610603055,,,1.368070053704366,Breakout
2014-03-31,230616,BAJAJFINSV,10.185961968680068,0.9013387475413996,1.0088192373580358,0.9013387475413996,6.666505356579576,8.65718190735902,8.743915904122064,130416.0,1.7683106367316894,1.50316189612086,,10.748048981663606,43.525028694642046,,15.169894044574338,75.80890984328765,,,10.031235192911884,Consolidation
2014-04-07,214653,BAJAJFINSV,-2.227016052280939,1.0310837118754057,1.0508760545100584,0.973329007138222,3.0270729364071287,5.637110079274254,6.109893165766528,141064.2,1.5216688571586552,1.2181658248680551,,7.754704737183647,45.68835820202311,,13.777318369757818,66.9688804298882,74.09976874793523,,6.712501021922256,Consolidation
2014-04-14,80323,BAJAJFINSV,1.2329656067488592,0.9871794871794872,1.0256410256410255,0.9871794871794872,2.8054356388903354,5.816915731956935,6.648974308381861,142360.5,0.5642225195893524,0.5119342770281897,,3.8461538461538463,43.59657710842003,,17.381489841986465,69.2113111989238,80.37661050545091,,7.694371281670078,EndOfConsolidation
