"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"GRASIM","EQ","01-Jan-2024","2,134.80","2,145.00","2,175.00","2,112.00","2,118.90","2,127.30","2,153.43","8,04,466","1,73,23,63,723.60","42,777","3,67,085","45.63"
"GRASIM","EQ","02-Jan-2024","2,127.30","2,129.90","2,130.40","2,088.00","2,102.00","2,101.45","2,103.97","7,96,768","1,67,63,76,076.25","51,370","5,08,481","63.82"
"GRASIM","EQ","03-Jan-2024","2,101.45","2,090.00","2,120.00","2,066.10","2,075.95","2,072.20","2,080.29","9,71,170","2,02,03,17,713.45","38,733","6,45,587","66.48"
"GRASIM","EQ","04-Jan-2024","2,072.20","2,090.00","2,095.00","2,059.40","2,063.00","2,070.20","2,074.90","9,58,697","1,98,92,00,855.95","45,543","6,28,880","65.60"
"GRASIM","EQ","05-Jan-2024","2,070.20","2,098.00","2,099.00","2,053.55","2,079.00","2,079.50","2,069.66","10,84,779","2,24,51,24,740.60","49,839","6,34,721","58.51"
"GRASIM","EQ","08-Jan-2024","2,079.50","2,079.50","2,083.70","2,057.90","2,077.00","2,067.70","2,068.26","5,57,308","1,15,26,56,120.15","48,744","3,84,007","68.90"
"GRASIM","EQ","09-Jan-2024","2,067.70","2,082.15","2,092.75","2,058.85","2,065.50","2,064.05","2,074.61","12,11,997","2,51,44,23,477.05","61,735","9,31,533","76.86"
"GRASIM","EQ","10-Jan-2024","2,064.05","2,058.80","2,074.45","2,040.85","2,068.15","2,068.55","2,057.83","3,25,322","66,94,58,541.60","32,465","1,45,180","44.63"
"GRASIM","EQ","11-Jan-2024","2,068.55","2,069.95","2,096.30","2,051.00","2,085.00","2,083.70","2,077.39","8,87,806","1,84,43,17,312.75","55,229","5,75,607","64.83"
"GRASIM","EQ","12-Jan-2024","2,083.70","2,083.00","2,120.90","2,075.00","2,114.55","2,111.55","2,104.78","4,85,644","1,02,21,75,590.30","37,928","2,83,236","58.32"
"GRASIM","EQ","15-Jan-2024","2,111.55","2,111.75","2,122.95","2,093.70","2,100.00","2,101.00","2,105.15","2,02,260","42,57,86,815.95","18,996","1,01,861","50.36"
"GRASIM","EQ","16-Jan-2024","2,101.00","2,092.55","2,119.80","2,090.10","2,108.65","2,115.20","2,111.52","4,57,403","96,58,15,536.75","24,303","3,18,761","69.69"
"GRASIM","EQ","17-Jan-2024","2,115.20","2,112.60","2,115.20","2,056.00","2,070.90","2,067.85","2,078.96","7,33,818","1,52,55,79,640.95","42,758","3,67,137","50.03"
"GRASIM","EQ","18-Jan-2024","2,067.85","2,067.00","2,069.00","2,036.20","2,065.95","2,053.65","2,054.28","8,77,519","1,80,26,70,390.10","93,295","4,52,459","51.56"
"GRASIM","EQ","19-Jan-2024","2,053.65","2,056.45","2,094.00","2,052.35","2,091.00","2,081.20","2,073.67","4,56,698","94,70,39,394.20","48,168","2,48,840","54.49"
"GRASIM","EQ","20-Jan-2024","2,081.20","2,095.00","2,099.90","2,070.00","2,089.95","2,081.20","2,079.43","1,31,682","27,38,23,813.75","9,442","69,994","53.15"
"GRASIM","EQ","23-Jan-2024","2,081.20","2,078.10","2,086.40","2,032.50","2,052.75","2,049.60","2,057.02","9,38,057","1,92,96,02,310.80","1,01,790","5,90,259","62.92"
"GRASIM","EQ","24-Jan-2024","2,049.60","2,069.00","2,080.75","2,016.55","2,080.00","2,071.30","2,053.87","6,04,130","1,24,08,04,994.80","64,910","2,73,973","45.35"
"GRASIM","EQ","25-Jan-2024","2,071.30","2,079.95","2,087.35","2,052.15","2,087.00","2,076.50","2,072.64","4,67,209","96,83,55,742.55","40,098","2,59,350","55.51"
"GRASIM","EQ","29-Jan-2024","2,076.50","2,080.00","2,125.00","2,077.75","2,105.00","2,104.50","2,102.59","7,95,647","1,67,29,21,552.85","46,876","4,86,745","61.18"
"GRASIM","EQ","30-Jan-2024","2,104.50","2,115.00","2,139.00","2,106.00","2,124.15","2,126.15","2,125.24","8,52,171","1,81,10,65,197.95","51,060","5,41,066","63.49"
"GRASIM","EQ","31-Jan-2024","2,126.15","2,126.50","2,182.05","2,115.45","2,160.00","2,175.00","2,158.17","9,10,709","1,96,54,63,803.65","72,552","5,03,123","55.25"
"GRASIM","EQ","01-Feb-2024","2,175.00","2,175.00","2,178.90","2,111.45","2,118.35","2,128.60","2,138.07","6,38,710","1,36,56,07,463.15","63,561","3,06,207","47.94"
