Date,Open Price,High Price,Low Price,Close Price,Total Traded Quantity,Symbol,20_SMA,20_STD,VWAP,Weekly_Return,Normalized_Open,Normalized_High,Normalized_Low,EMA5_Diff_Pct,EMA13_Diff_Pct,EMA23_Diff_Pct,Volume_SMA20,Relative_Volume,Volume_SMA5,Volume_Spike_Ratio_5Wk,OBV,Normalized_OBV,Normalized_Weekly_Range,High-Low,High-PrevClose,Low-PrevClose,True_Range,ATR,Bollinger_Z_Score,ROC_10,RSI,Stochastic_%K,Stochastic_%D,VWAP_Diff_Pct
2014-01-06,1075.15,1079.9,1000.05,1010.5,6198693,LT,,,1010.5,,1.0639782285997033,1.068678871845621,0.9896585848589806,0.0,0.0,0.0,,,,,6198693,,7.902028698664042,79.85000000000014,,,79.85000000000014,79.85000000000014,,,,,,0.0
2014-01-13,1015.0,1028.55,951.5,980.55,12443331,LT,,,990.5087284808774,-2.9638792676892622,1.0351333435316914,1.048952118708888,0.9703737698230586,-2.0362721601822136,-2.6180642059485693,-2.7998742202505382,,,,,-6244638,,7.857834888582933,77.04999999999995,18.049999999999955,59.0,77.04999999999995,79.47666666666677,,,0.0,,,-1.0054155197754715
2014-01-20,978.05,1012.95,968.0,998.95,8426748,LT,,,993.1365709220205,1.876497883840722,0.9790780319335302,1.0140147154512238,0.9690174683417588,-0.10455422638214924,-0.6239204225661427,-0.8308376573179576,,,,,2182110,,4.499724710946499,44.950000000000045,32.40000000000009,12.549999999999955,44.950000000000045,74.87311111111121,,,41.48192680544083,,,0.5853604879923419
2014-01-27,1006.3,1043.4,973.05,980.15,12581032,LT,,,989.0158831037348,-1.881976074878633,1.0266795898586951,1.0645309391419682,0.9927562107840636,-1.34975561185837,-2.189109806332095,-2.5344435422771627,,,,,-10398922,,7.177472835790455,70.35000000000014,44.450000000000045,25.90000000000009,70.35000000000014,74.27002962962975,,,27.85811616089076,,,-0.8964348556174749
2014-02-03,979.0,1006.0,974.0,979.3,8480262,LT,,,987.3039961040153,-0.08672142019079399,0.9996936587358317,1.0272643725109774,0.9945879709996938,-0.958482564391561,-1.9524056337702556,-2.4048200430232938,,,9626013.2,0.8809734439175713,-18879184,,3.267640151128357,32.0,25.850000000000023,6.149999999999977,32.0,68.63402567901245,,,27.388846578654892,,,-0.8106921612390655
2014-02-10,968.65,1000.95,965.1,995.9,7643681,LT,,,988.4820613262723,1.6950883283978424,0.9726378150416708,1.005070790239984,0.969073200120494,0.4828851790282431,-0.21688135970441025,-0.6397431928791144,,,9915010.8,0.7709200881556275,-11235503,,3.5997590119489935,35.85000000000002,21.65000000000009,14.199999999999932,35.85000000000002,64.26282225514413,,,47.367350435336895,,,0.7504373588504831
2014-02-17,996.4,1017.95,976.0,998.3,5725970,LT,,,989.3961667083769,0.2409880510091389,0.9980967644996495,1.0196834618852049,0.9776620254432535,0.4814219839021094,0.02061320290524786,-0.36464679151819773,,,8571538.6,0.668021258167116,-5509533,,4.202143644195137,41.950000000000045,22.050000000000068,19.899999999999977,41.950000000000045,61.28777928779159,,,49.677158241135544,,,0.8999259943815272
2014-02-24,998.05,1089.0,990.4,1084.65,10306824,LT,,,1003.068521362838,8.649704497646017,0.9201585764993314,1.0040105103028625,0.913105610104642,5.602792646801266,6.84005623443532,6.990020143848348,,,8947553.8,1.1519152866116322,4797291,,9.090490019822063,98.60000000000002,90.70000000000005,7.899999999999977,98.60000000000002,66.26274204941939,,,82.16690540415394,,,8.133190993404899
2014-03-03,1086.55,1114.7,1072.5,1097.55,7931876,LT,,,1012.4669443694876,1.1893237449868588,0.9899776775545533,1.0156257118126737,0.9771764384310511,4.474857056992366,6.801434619715538,7.409607674614381,,,8017722.6,0.9892928947180089,12729167,,3.844927338162275,42.200000000000045,30.049999999999955,12.150000000000091,42.200000000000045,63.05437644283014,,,83.95279959699884,,,8.403539108479016
2014-03-10,1093.0,1242.0,1089.5,1236.9,15836332,LT,,,1049.6545532089235,12.69646029793632,0.8836607648152639,1.0041232112539413,0.8808311100331473,10.157856664727396,14.82964177739426,16.35416255261832,,,9488936.6,1.6689258941829161,28565499,,12.329210122079392,152.5,144.45000000000005,8.049999999999955,152.5,74.98045958378613,,,92.8622919694504,,,17.83876859473854
2014-03-17,1231.85,1263.45,1201.7,1254.95,9708759,LT,,,1068.5859514360027,1.4592933947772613,0.9815928921470974,1.0067731782142715,0.9575680305988287,7.6333733926192595,13.76112918406012,16.094140555046664,,,9901952.2,0.9804893826896075,38274258,,4.920514761544284,61.75,26.549999999999955,35.200000000000045,61.75,73.21639830594798,,24.190994557149924,93.40919494953874,,,17.44024879922433
2014-03-24,1254.0,1268.55,1210.5,1230.35,11356119,LT,,,1084.3354169706836,-1.9602374596597527,1.0192221725525257,1.0310480757508027,0.9838663794855124,3.8577109164424908,10.317293501525983,13.215125681385635,,,11027982.0,1.0297549451930552,26918139,,4.718169626529034,58.049999999999955,13.599999999999909,44.450000000000045,58.049999999999955,71.19421186515491,,25.47549844475039,83.36446457767865,,,13.465813321604713
2014-03-31,1230.0,1302.25,1222.6,1271.9,14120599,LT,,,1104.5902325562668,3.3770878205388932,0.9670571585816494,1.023861938831669,0.9612390911235159,4.665636515472921,11.354586766436608,14.712669281063834,,,11790737.0,1.197601049026876,41038738,,6.262284770815323,79.65000000000009,71.90000000000009,7.75,79.65000000000009,72.32165028313426,,27.323689874368085,86.24675457861719,,,15.146772306372963
2014-04-07,1273.1,1310.0,1254.0,1284.35,10690251,LT,,,1118.1757437148835,0.9788505385643465,0.9912407054151906,1.0199711916533656,0.9763693697200919,3.7265143634419378,10.469041421662343,14.244461182987234,,,12342412.0,0.8661395357730726,51728989,,4.360182193327365,56.0,38.09999999999991,17.90000000000009,56.0,70.14543024538303,,31.03606590827934,87.02405029663443,92.8451882845188,,14.861193083391377
2014-04-14,1289.0,1327.25,1277.45,1298.5,7730025,LT,,,1127.5195318809158,1.101724607778265,0.9926838659992299,1.0221409318444359,0.9837889872930304,3.183749825535439,9.809723318056236,13.91404254422195,,,10721150.6,0.7210070344502016,59459014,,3.8351944551405435,49.799999999999955,42.90000000000009,6.899999999999864,49.799999999999955,67.43270621266528,,32.594710507505376,87.91942281800624,92.34863606121091,,15.164302106044802
2014-04-21,1290.65,1325.0,1242.0,1322.55,8603496,LT,,,1138.1539680316632,1.8521370812475846,0.9758799289251825,1.0018524819477526,0.9390949302483839,3.2962076536275893,9.814109579543423,14.18952192610198,,,10500098.0,0.8193729239479479,68062510,,6.275755169936864,83.0,26.5,56.5,83.0,69.5083453843099,,32.79947785922281,89.35934644950842,98.7021952229739,94.6320065229012,16.201325756236074
2014-04-28,1325.0,1388.5,1317.05,1328.5,12015043,LT,,,1151.6229237189862,0.44988847302560586,0.9973654497553632,1.0451637184794882,0.991381257056831,2.4862122355062906,8.758309989413513,13.359357323863266,,,10631882.8,1.1300955085772766,80077553,,5.378246142265716,71.45000000000005,65.95000000000005,5.5,71.45000000000005,69.76723266640192,,33.07622959030352,89.70948402318763,85.8290033065659,92.2932781969169,15.358940208468322
2014-05-05,1335.0,1341.75,1251.2,1283.95,7890642,LT,,,1157.4991545063424,-3.3534060971019963,1.0397601152692861,1.0450173293352545,0.9744927761984501,-0.5981889456390682,4.793520989982378,9.490372694437461,,,9385891.4,0.8406918068538487,72186911,,7.052455313680435,90.54999999999995,13.25,77.29999999999995,90.54999999999995,72.53826831088166,,18.374590881851294,69.85186871050232,75.30703826169109,86.61274559707697,10.924487072095289
2014-05-12,1291.55,1391.0,1276.0,1387.25,10577869,LT,,,1170.4077748206446,8.045484637252232,0.9310145972247251,1.0027031897639214,0.9198053703369976,4.595160835344124,10.185397384396394,14.877563779134547,,,9363415.0,1.1297020371306836,82764780,,8.289781942692377,115.0,107.04999999999995,7.9500000000000455,115.0,78.19983253609745,,26.39515284041729,81.06544848700254,99.1195116224466,86.75185106356786,18.527066364762035
2014-05-19,1400.0,1533.9,1371.0,1524.55,19703631,LT,1177.48,166.03631847469885,1203.9599603965323,9.897278788970976,0.918303761765767,1.0061329572660787,0.8992817552720476,8.791506507420166,15.663465578041603,20.66499972006211,10398559.15,1.894842421509907,11758136.2,1.67574440922023,102468411,3.278022617852663,10.685120199403109,162.9000000000001,146.6500000000001,16.25,162.9000000000001,89.49318819795114,2.090325798526348,23.255719945023845,87.94307472928008,98.32407241441116,90.91687409951628,26.627965227172435
2014-05-26,1534.0,1627.35,1470.25,1548.25,13114411,LT,1204.3674999999998,180.4850834155731,1224.3826437603618,1.5545570824177624,0.9907960600678185,1.0510899402551266,0.9496205393185855,6.79179342091066,14.53239082669557,20.05614287934914,10744345.05,1.2205872893108547,12660319.2,1.0358673263151217,115582822,3.146958679731521,10.14694009365412,157.0999999999999,102.79999999999995,54.299999999999955,157.0999999999999,98.50742977155765,1.9053236616136244,23.371449061715598,88.75648799600081,87.58144281340766,95.00834228342181,26.451482131841296
2014-06-02,1550.0,1655.0,1522.45,1646.0,12696782,LT,1237.6399999999999,197.58092918838963,1247.2807926763905,6.313579848215722,0.9416767922235723,1.00546780072904,0.9249392466585662,8.218061629779234,16.806860318051413,22.736743385098993,10757017.6,1.1803254835243553,12796667.0,0.9921944518834475,128279604,2.9520351693134894,8.052855407047385,132.54999999999995,106.75,25.799999999999955,132.54999999999995,103.04643913534997,2.0667986615785003,33.78306985817046,91.48904534684698,98.45493562231759,94.78681695004548,31.967076673091842
2014-06-09,1651.0,1776.6,1539.0,1752.15,13045047,LT,1275.3,220.18035191274708,1273.9635755630766,6.448967193195632,0.9422709242930114,1.0139542847358958,0.878349456382159,9.185640286739764,18.725936910251136,25.13276430531074,10987932.55,1.1872157879236345,13827548.0,0.9434099957562975,141324651,2.8034064214550654,13.560482835373676,237.5999999999999,130.5999999999999,107.0,237.5999999999999,120.9869139173033,2.165724579225697,37.758471577954246,93.47580513404279,96.44156600203758,94.15931481258762,37.53532939319484
2014-06-16,1755.8,1758.0,1637.75,1650.5,9216741,LT,1308.8174999999999,223.8774831035707,1287.5176384516226,-5.801443940301921,1.0637988488336867,1.0651317782490155,0.9922750681611633,2.3950801286119456,11.760410450839926,18.8117289080608,10819718.0,0.851846693231746,13555322.4,0.6799352112790766,132107910,2.2960473659662384,7.285671008785216,120.25,5.849999999999909,114.40000000000009,120.25,120.88865872832953,1.526203060992651,28.508584108693125,74.30920821495238,78.06575056531571,90.98741739655696,28.19241855085593
2014-06-23,1636.0,1708.0,1627.45,1657.15,7200259,LT,1342.71,222.67289415075606,1297.6278193534606,0.40290820963344576,0.9872371239779139,1.030685212563739,0.9820776634583471,1.8578401682704249,10.383864267366759,17.542736233407652,10755717.85,0.6694354668293944,11054648.0,0.651333176777768,139308169,2.1285818949223985,4.860754910539176,80.54999999999995,57.5,23.049999999999955,80.54999999999995,115.51017089788559,1.4121161949200471,27.62033115132847,74.70078328950144,78.89948772301716,84.46893476345682,27.706109200531042
2014-06-30,1663.6,1715.0,1644.8,1701.7,7068543,LT,1378.0,220.73681637928755,1308.194096015172,2.688350481247914,0.9776106246694481,1.0078157136980666,0.96656284891579,2.9514484867482786,10.911418331584464,18.059655973492504,10726960.95,0.6589511263206379,9845474.4,0.7179484413671321,146376712,1.9962163023408825,4.125286478227657,70.20000000000005,57.84999999999991,12.350000000000136,70.20000000000005,109.46881477816751,1.4664522453009967,28.668103285320036,77.36731964718254,86.48014440433217,81.14846089755501,30.080085606827602
2014-07-07,1712.0,1765.9,1707.65,1749.35,6576588,LT,1415.5525,216.5877757369616,1318.6722833731385,2.8001410354351552,0.978649212564667,1.0094606568153888,0.9761625746705921,3.7299491772751825,11.432635260373738,18.600636535047013,10769491.85,0.610668366864496,8621435.6,0.7628182016461389,152953300,1.8824970241865702,3.329808214479664,58.25,64.20000000000005,5.9500000000000455,64.20000000000005,103.43297280774519,1.541165002799537,31.678584870154292,79.97246010360247,94.90273101384213,86.7607877137305,32.659950622848925
2014-07-14,1755.0,1761.8,1550.0,1597.45,13203718,LT,1441.1925,205.41832432162775,1331.3609690832468,-8.683225197930655,1.0986259350840402,1.1028827193339383,0.9702964099032834,-3.6161855485236503,2.580727584266788,9.95541116302177,10914336.55,1.2097591034976833,8653169.8,1.5258822264183467,139749582,1.5881024856043633,13.258630943065508,211.79999999999995,12.450000000000045,199.3499999999999,211.79999999999995,117.8819097667125,0.7606794599071128,24.416838661941664,56.184605900209924,66.48896371118596,82.62394637645342,19.986242431305296
2014-07-21,1620.0,1698.8,1605.0,1670.25,6776005,LT,1469.8275,194.6271708968611,1339.096069835815,4.557263138126388,0.9699146834306241,1.0170932495135458,0.9609339919173776,0.6000396729075911,5.851604736410015,12.723443954800203,10856543.0,0.6241402074306711,8165022.6,0.8298819650542058,146525587,1.5474623802062513,5.615925759616821,93.79999999999995,101.34999999999991,7.5499999999999545,101.34999999999991,115.67765513115083,1.0297765675595723,20.400072085060362,62.37370920710801,80.10662177328845,80.49943883277217,24.729661868456347
2014-07-28,1673.0,1684.2,1634.3,1641.1,5752037,LT,1490.0375,190.1004089775223,1344.836371989317,-1.745247717407583,1.0194381817073914,1.0262628724635916,0.9958564377551642,-0.7770331835663545,3.5822537902219604,10.242096506436509,10352328.25,0.5556273778316486,7875378.2,0.7303823199246482,140773550,1.4035520796890393,3.040643470842733,49.90000000000009,13.950000000000045,35.950000000000045,49.90000000000009,106.90730111366408,0.794645844333043,7.644878816700018,58.55249402544902,74.21012561857631,73.60190370101691,22.029715598221213
2014-08-04,1587.9,1587.9,1463.1,1493.95,21213948,LT,1501.9875,181.87883030873573,1354.6045755233408,-8.966546828346832,1.0628869774758192,1.0628869774758192,0.9793500451822349,-7.135530710555124,-5.06968389926995,1.2844221885963802,10927587.7,1.9413203153702443,10704459.2,1.9817860579075308,119559602,1.1456203189459937,8.353693229358425,124.80000000000018,53.19999999999982,178.0,178.0,116.3863276318422,-0.044191509184199236,-3.507185532052315,43.15367738039571,46.20289303387896,66.83988014191458,10.286797121058314
2014-08-11,1500.0,1510.8,1440.0,1462.75,8972350,LT,1513.6075,170.69061445153423,1357.5201296282246,-2.088423307339604,1.025465732353444,1.0328490856263886,0.984447103059306,-6.2804653814317115,-6.266389195291278,-0.7527210268792034,10808399.25,0.8301275510339794,11183611.6,0.8022766098207488,110587252,1.0188074525403243,4.840198256708252,70.79999999999995,16.84999999999991,53.950000000000045,70.79999999999995,110.30815061426324,-0.29795135581072335,-11.13304981773997,40.54499370175642,37.30523371953656,52.572750790663946,7.751625045927978
2014-08-18,1467.25,1524.9,1441.7,1516.0,7404407,LT,1525.8125,160.94693459826797,1360.9693007215594,3.640403349854715,0.9678430079155673,1.0058707124010555,0.9509894459102902,-1.698219321323333,-2.171783337021681,2.554063901564256,10472589.65,0.7070273206016432,10023749.4,0.7386863642061922,117991659,1.0498092342203167,5.488126649076521,83.20000000000005,62.15000000000009,21.049999999999955,83.20000000000005,106.69373053236149,-0.06096729971585055,-13.477727363524817,46.86993999065363,35.749506903353065,39.75254455225619,11.391197376476187
2014-08-25,1528.1,1557.9,1506.55,1527.45,7689610,LT,1537.9675000000002,150.59846601843415,1364.6489950468151,0.755277044854874,1.0004255458443811,1.0199351860944712,0.9863170643883596,-0.6239158908098159,-1.2050468085042911,3.010822483141062,10322557.6,0.7449326318121006,10206470.4,0.7534054083966186,125681269,1.082609531293174,3.361812170611158,51.350000000000136,41.90000000000009,9.450000000000045,51.350000000000136,99.31456646137997,-0.06983802875331246,-7.455316570736137,48.23618463698273,25.980392156862763,33.01171092658413,11.929881276730793
2014-09-01,1520.0,1580.9,1490.0,1577.35,7953139,LT,1551.91,139.7811245822335,1369.4027339592928,3.2668827130184264,0.9636415507021271,1.0022506102006532,0.9446223095698483,1.706237116083938,1.7113791679626031,5.572515549318569,10333713.3,0.7696303128518187,10646690.8,0.7470057268874568,133634408,1.1154809482376475,5.762830063080489,90.90000000000009,53.450000000000045,37.450000000000045,90.90000000000009,98.19262426652932,0.18199882191556863,-4.81549648492895,54.16331323726243,40.80510992275697,34.1783363276576,15.185252729814438
2014-09-08,1580.0,1632.7,1556.75,1629.4,8567763,LT,1567.2525,129.76240177522104,1375.5154047372826,3.299838336450378,0.9696820915674481,1.0020252853811218,0.9554130354731802,3.2307733378564776,4.158118113899509,7.873188567309769,10331926.65,0.8292512413451948,8117453.8,1.055474193151552,142202171,1.151371232872607,4.661224990794159,75.95000000000005,55.350000000000136,20.59999999999991,75.95000000000005,95.2269410309921,0.4789330279787369,-4.248692483986593,59.71505144851228,56.26856803327396,41.01802337096456,18.45741562677798
2014-09-15,1629.4,1629.4,1555.1,1560.55,5536238,LT,1578.855,117.04186037032895,1378.284349937249,-4.225481772431583,1.0441190605876134,1.0441190605876134,0.9965076415366377,-0.6923960241780814,-0.06028772559793948,3.4912535093033283,10007986.4,0.5531820067221515,7430231.4,0.7450963101902855,136665933,1.0817637200821566,4.761141905097573,74.30000000000018,0.0,74.30000000000018,74.30000000000018,92.43668222685984,-0.15639703557412463,-10.792580101180437,50.39833156547951,36.98987419453818,44.68785071685637,13.22409632461176
2014-09-22,1564.5,1589.45,1500.2,1533.2,7584202,LT,1591.3175,95.22446787929532,1381.3963442618297,-1.752587228861613,1.0204148186798851,1.0366879728672058,0.9784763892512393,-1.6590654037442851,-1.5816119471032761,1.6222080345778176,9992664.4,0.7589769551352089,7466190.4,1.0158061332054966,129081731,0.9992318980000977,5.82115836159666,89.25,28.90000000000009,60.34999999999991,89.25,92.01179126327854,-0.610321079175456,-4.022035118470058,47.03476881768415,28.597729364835843,40.618723864215994,10.989145611159772
2014-09-29,1520.0,1526.05,1431.65,1468.6,8715072,LT,1595.385,87.47072758477968,1383.3639049435922,-4.213409861727113,1.0349993190793954,1.0391188887375733,0.9748399836579056,-4.087193734178022,-5.185654425380106,-2.4797503889894106,9899524.55,0.8803525821853737,7671282.8,1.1360644923688643,120366659,0.9184014612011832,6.427890507966762,94.39999999999986,7.150000000000091,101.54999999999995,101.54999999999995,93.28355242817473,-1.4494563324297907,-12.073042957641078,39.79626535309518,11.054599850411314,25.547401136595113,6.161509256661089
2014-10-06,1460.05,1499.8,1442.4,1446.85,2780579,LT,1591.5,92.37071192240991,1383.8176596422861,-1.4810023151300533,1.0091232677886444,1.0365967446521756,0.9969243529045859,-3.7679338876473456,-5.800177976261675,-3.6852688964513822,9053371.95,0.30713186372509527,6636770.8,0.4189656511868694,117586080,0.8920407850895632,3.9672391747589497,57.399999999999864,31.200000000000045,26.199999999999818,57.399999999999864,88.49907877108475,-1.5659725576382268,-11.836573030284569,37.55120363277373,4.547494390426273,14.733274535224476,4.554959963006073
2014-10-13,1435.0,1492.5,1401.0,1445.8,8511580,LT,1586.3775,97.58875781213735,1385.144706253979,-0.07257144831875895,0.9925300871489833,1.0323004564946743,0.9690136948402269,-2.562196313617647,-5.037440964935404,-3.4471886574409485,8823230.4,0.9646784243557779,6625534.2,1.2846632049684386,109074500,0.8295173935534911,6.328676165444737,91.5,45.65000000000009,45.84999999999991,91.5,88.89920160160679,-1.4405091646992574,-3.2229994310385313,37.433571714668695,12.416851441241676,9.339648560693087,4.3789860707087245
2014-10-20,1455.25,1503.0,1419.5,1495.25,6849174,LT,1578.8400000000001,98.55825100977324,1387.0095219780953,3.4202517637294205,0.9732486206320013,1.0051830797525498,0.9493395753218525,0.5531189075501802,-1.340319858850331,-0.023875548693597422,8530850.0,0.8028712261966862,6888121.4,0.9943457152192469,115923674,0.885767395045303,5.584350443069721,83.5,57.200000000000045,26.299999999999955,83.5,88.17930805472588,-0.8481278750747229,2.2218424200991294,46.53475358479455,31.64875755540632,16.20436779569142,7.803874184478316
2014-10-27,1497.5,1580.85,1492.45,1567.35,6113412,LT,1569.6,89.7214871876191,1389.6951767850894,4.82193613108175,0.9554343318339874,1.0086132644272179,0.9522123329186207,3.418530660675397,2.846963745569107,4.195898647609819,8184268.25,0.7469711174239676,6593963.4,0.92712252542985,122037086,0.9394019275520661,5.640093150859723,88.39999999999986,85.59999999999991,2.7999999999999545,88.39999999999986,88.20873364742909,-0.02507760482497311,3.3872031662269153,57.046441417178485,58.739406779660975,34.26833859210299,12.783725969740779
