Date,Open Price,High Price,Low Price,Close Price,Total Traded Quantity,Symbol,20_SMA,20_STD,VWAP,Weekly_Return,Normalized_Open,Normalized_High,Normalized_Low,EMA5_Diff_Pct,EMA13_Diff_Pct,EMA23_Diff_Pct,Volume_SMA20,Relative_Volume,Volume_SMA5,Volume_Spike_Ratio_5Wk,OBV,Normalized_OBV,Normalized_Weekly_Range,High-Low,High-PrevClose,Low-PrevClose,True_Range,ATR,Bollinger_Z_Score,ROC_10,RSI,Stochastic_%K,Stochastic_%D,VWAP_Diff_Pct
2014-01-06,263.8,269.9,244.5,252.05,7194677,ADANIENT,,,252.05,,1.046617734576473,1.070819281888514,0.9700456258678833,0.0,0.0,0.0,,,,,7194677,,10.077365602063074,25.399999999999977,,,25.399999999999977,25.399999999999977,,,,,,0.0
2014-01-13,253.35,254.9,232.85,235.3,6982820,ADANIENT,,,243.80014919770397,-6.645506843880177,1.0767105822354441,1.0832979175520612,0.9895877603059923,-4.745714690466079,-6.101633173456392,-6.525357699390856,,,,,211857,,9.371015724606888,22.05000000000001,2.8499999999999943,19.200000000000017,22.05000000000001,24.953333333333315,,,0.0,,,-3.4865233781341813
2014-01-20,232.1,252.95,231.25,246.7,6810343,ADANIENT,,,244.74112161851818,4.844878878028047,0.9408188082691529,1.025334414268342,0.9373733279286584,0.06305454217896587,-1.027439755796945,-1.4692552808179211,,,,,7022200,,8.796108633968378,21.69999999999999,17.649999999999977,4.050000000000011,21.69999999999999,24.519555555555538,,,43.98713826366555,,,0.8003879235852912
2014-01-27,249.35,262.5,236.3,237.05,8811069,ADANIENT,,,242.46697784808163,-3.911633563032013,1.0518877873866272,1.1073613161780214,0.9968361105252056,-2.6701664752708982,-4.405831395745695,-5.1332764028529665,,,,,-1788869,,11.052520565281581,26.19999999999999,15.800000000000011,10.399999999999977,26.19999999999999,24.743614814814798,,,30.768166089965376,,,-2.2341095254115957
2014-02-03,241.0,257.0,229.25,235.0,9837791,ADANIENT,,,240.61368109353205,-0.8647964564437949,1.025531914893617,1.0936170212765957,0.975531914893617,-2.3771998949304205,-4.557090573962994,-5.546196767467823,,,7927340.0,1.2409952140314406,-11626660,,11.808510638297873,27.75,19.94999999999999,7.800000000000011,27.75,25.14446617283949,,,28.657204834211313,,,-2.333068123150439
2014-02-10,232.75,236.5,220.6,221.7,8840200,ADANIENT,,,237.16460073560813,-5.659574468085116,1.0498421290031574,1.0667568786648625,0.9950383400992332,-5.679272215632704,-9.282490952566432,-10.888181718502606,,,8256444.6,1.07070299969069,-20466860,,7.171853856562926,15.900000000000006,1.5,14.400000000000006,15.900000000000006,23.91187068312756,,,18.933152747373853,,,-6.520619303067127
2014-02-17,221.7,224.8,210.1,220.15,9037980,ADANIENT,,,234.49089923164235,-0.6991429860171317,1.0070406540994776,1.0211219622984329,0.9543493072904837,-4.282215611191677,-8.61592386042235,-10.696498128894042,,,8667476.6,1.0427463974924374,-29504840,,6.6772655007949195,14.700000000000017,3.1000000000000227,11.599999999999994,14.700000000000017,22.683621258710552,,,18.106949854366547,,,-6.115759408417659
2014-02-24,220.25,254.7,220.25,249.65,19544699,ADANIENT,,,238.33571729933794,13.399954576425156,0.8822351291808532,1.0202283196475064,0.8822351291808532,5.36022493676787,3.6160488528328885,2.1853345704532097,,,11214347.8,1.742829752435536,-9960141,,13.799319046665326,34.44999999999999,34.54999999999998,0.09999999999999432,34.54999999999998,24.265805090882477,,,58.18158445115519,,,4.747203998153529
2014-03-03,250.75,265.5,243.6,263.9,8129535,ADANIENT,,,240.7752981472492,5.70799118766272,0.9501705191360365,1.0060629026146268,0.9230769230769231,6.98037174552001,7.5604826377190335,6.844845437239501,,,11078041.0,0.7338422921525566,-1830606,,8.29859795377037,21.900000000000006,15.849999999999994,6.050000000000011,21.900000000000006,23.95036441209815,,,67.14323623056647,,,9.604266729475118
2014-03-10,266.0,322.9,263.55,316.75,16653897,ADANIENT,,,253.1990751628504,20.026525198938995,0.8397790055248618,1.0194159431728491,0.8320441988950277,15.000515871913144,19.70065090024324,20.522205161737066,,,12441262.2,1.3386018823717099,14823291,,18.73717442778215,59.349999999999966,59.0,0.3499999999999659,59.349999999999966,28.67031582381839,,,82.86087250114764,,,25.099193113669738
2014-03-17,318.4,326.0,301.55,320.25,12397387,ADANIENT,,,260.4754526831218,1.104972375690605,0.9942232630757221,1.0179547228727557,0.941608118657299,10.619647988401734,17.638490927138292,19.608247029607707,,,13152699.6,0.942573568699159,27220678,,7.6346604215456635,24.44999999999999,9.25,15.199999999999989,24.44999999999999,28.107607047309273,,27.058123388216625,83.46528054972363,,,22.948245871597052
2014-03-24,323.35,331.8,312.55,324.95,12050310,ADANIENT,,,266.6274356324774,1.4676034348165556,0.995076165563933,1.0210801661794122,0.9618402831204801,7.941616183588543,16.13978428175598,19.040096482420516,,,13755165.6,0.8760570647001154,39270988,,5.923988305893214,19.25,11.550000000000011,7.699999999999989,19.25,26.926592774334704,,38.100297492562675,84.321946287619,,,21.874179687912974
2014-03-31,324.7,372.8,322.6,368.0,13846034,ADANIENT,,,276.6434239655008,13.248192029543016,0.882336956521739,1.0130434782608695,0.8766304347826087,12.473964092132414,22.24291048685545,26.135161429254538,,,12615432.6,1.0975473009145957,53117022,,13.641304347826082,50.19999999999999,47.85000000000002,2.349999999999966,50.19999999999999,30.029713737756744,,49.16903121199838,89.86922875638346,,,33.02322344227924
