Date,Open Price,High Price,Low Price,Close Price,Total Traded Quantity,Symbol,20_SMA,20_STD,VWAP,Weekly_Return,Normalized_Open,Normalized_High,Normalized_Low,EMA5_Diff_Pct,EMA13_Diff_Pct,EMA23_Diff_Pct,Volume_SMA20,Relative_Volume,Volume_SMA5,Volume_Spike_Ratio_5Wk,OBV,Normalized_OBV,Normalized_Weekly_Range,High-Low,High-PrevClose,Low-PrevClose,True_Range,ATR,Bollinger_Z_Score,ROC_10,RSI,Stochastic_%K,Stochastic_%D,VWAP_Diff_Pct
2014-01-06,1560.0,1615.0,1530.1,1551.45,117946,BAJFINANCE,,,1551.45,,1.005510973605337,1.0409616810080893,0.9862386799445679,0.0,0.0,0.0,,,,,117946,,5.472300106352128,84.90000000000009,,,84.90000000000009,84.90000000000009,,,,,,0.0
2014-01-13,1555.25,1571.9,1537.0,1565.9,108284,BAJFINANCE,,,1558.3664292976177,0.9313867672177567,0.9931987994124784,1.003831662302829,0.98154415990804,0.6151946697319887,0.7909645753696999,0.845892670881499,,,,,226230,,2.2287502394788996,34.90000000000009,20.450000000000045,14.450000000000045,34.90000000000009,78.23333333333343,,,100.0,,,0.48342742507472114
2014-01-20,1569.95,1604.0,1532.0,1569.5,131424,BAJFINANCE,,,1562.4575855435703,0.22989973816973652,1.000286715514495,1.0219815227779547,0.9761070404587449,0.5621039963187054,0.8730194849522899,0.983881101553923,,,,,357654,,4.587448231920994,72.0,38.09999999999991,33.90000000000009,72.0,77.4022222222223,,,100.0,,,0.4507267603030439
2014-01-27,1570.0,1610.0,1472.0,1491.75,63205,BAJFINANCE,,,1551.8386539197215,-4.953806944886907,1.0524551701022289,1.0792693145634322,0.9867605161722809,-3.0803989845384345,-3.6801240642777495,-3.8287684890353786,,,,,294449,,9.250879839115134,138.0,40.5,97.5,138.0,85.48192592592599,,,15.23442421188301,,,-3.8720941618477043
2014-02-03,1476.85,1558.65,1475.0,1492.4,95830,BAJFINANCE,,,1540.8146023042875,0.043572984749462584,0.9895805414098096,1.0443915840257303,0.9883409273653175,-2.023668893587615,-3.1156861849866,-3.4682513249745037,,,103337.8,0.927347011451763,390279,,5.605065666041282,83.65000000000009,66.90000000000009,16.75,83.65000000000009,85.23766913580255,,,15.921909206475902,,,-3.14214326836489
2014-02-10,1512.85,1524.3,1475.0,1485.75,29638,BAJFINANCE,,,1537.827371793816,-0.44559099437149197,1.0182399461551404,1.0259464916708734,0.9927645970048797,-1.6535412897145896,-3.066185945034409,-3.6037467637731484,,,85676.2,0.3459303750633198,360641,,3.3181894665993577,49.299999999999955,31.899999999999864,17.40000000000009,49.299999999999955,80.44597991769554,,,14.53071755266184,,,-3.38642507923823
2014-02-17,1498.95,1512.4,1460.0,1503.85,40171,BAJFINANCE,,,1535.500160102848,1.2182399461551308,0.9967416963127973,1.005685407454201,0.9708415067992154,-0.28670810306589106,-1.5648896030673047,-2.1603957784483963,,,72053.6,0.5575155162268088,400812,,3.48439006549856,52.40000000000009,26.65000000000009,25.75,52.40000000000009,76.70651592866948,,,32.93412535012274,,,-2.0612280561877734
2014-02-24,1551.0,1578.0,1493.2,1526.3,117490,BAJFINANCE,,,1533.9647265294295,1.4928350566878468,1.0161829260302693,1.033872764201009,0.9783135687610562,0.7922575374890608,-0.060852610649154884,-0.602929912512586,,,69266.8,1.6961950025120258,518302,,5.55591954399528,84.79999999999995,74.15000000000009,10.649999999999864,84.79999999999995,77.78564713818021,,,48.73260012084149,,,-0.4996677170518055
2014-03-03,1512.0,1594.0,1512.0,1588.95,235266,BAJFINANCE,,,1547.7375348947144,4.104697634803123,0.951571792693288,1.0031781994398816,0.951571792693288,3.1359168757017857,3.32948748384577,3.0833899126180127,,,103679.0,2.269176978944627,753568,,5.1606406746593665,82.0,67.70000000000005,14.299999999999955,82.0,78.34756085308952,,,70.84625581710068,,,2.662755420484725
2014-03-10,1572.0,1675.0,1550.0,1672.1,196127,BAJFINANCE,,,1569.2200479838928,5.2330155133893275,0.9401351593804199,1.001734346031936,0.9269780515519407,5.301842042799002,6.974320984283258,7.244277476337045,,,123738.4,1.5850132214413635,949695,,7.4756294479995224,125.0,86.04999999999995,38.950000000000045,125.0,84.5678860726776,,,82.44336292346723,,,6.556120166084137
