Date,Total Traded Quantity,Symbol,Weekly_Return,Normalized_Open,Normalized_High,Normalized_Low,EMA5_Diff_Pct,EMA13_Diff_Pct,EMA23_Diff_Pct,Volume_SMA10,Relative_Volume,Volume_Spike_Ratio_5Wk,Normalized_OBV,Normalized_Weekly_Range,ATR,Bollinger_Z_Score,ROC_10,RSI,Stochastic_%K,Stochastic_%D,VWAP_Diff_Pct
2014-01-06,6049508,HDFCBANK,,1.0095209309354691,1.019721928366329,0.9823182711198427,0.0,0.0,0.0,,,,,3.740365724648632,24.75,,,,,,0.0
2014-01-13,6806740,HDFCBANK,1.6850536496901825,0.9914542617225236,1.006093482945679,0.9709444898565801,1.1047534121027391,1.420397244132098,1.5190359416412726,,,,,3.5148993089098743,24.603333333333346,,,100.0,,,0.7858907242848762
2014-01-20,15420340,HDFCBANK,-0.41614029872929503,0.9985075740616371,1.022311767778524,0.9835833146780091,0.460993789849822,0.8643887373619563,1.0152123805022724,,,,,3.872845310051496,24.782888888888905,,,77.53410002674465,,,0.16629164882620637
2014-01-27,11167837,HDFCBANK,-3.1117080814864417,1.0365834873690696,1.0546826863832408,0.9944547134935304,-1.8238972182287099,-1.9881387992218347,-1.9835087272654706,,,,,6.022797288971044,26.691837037037054,,,26.45964390024713,,,-2.1330139613339827
2014-02-03,13797403,HDFCBANK,-3.4966112138016037,1.034317637669593,1.0470869912210694,0.9977653631284916,-3.675524420403399,-4.871553585846293,-5.205457904116557,,,1.2957296469985966,,4.932162809257778,27.252925432098777,,,14.478439749091692,,,-4.175585790468282
2014-02-10,9522980,HDFCBANK,2.7773343974461184,0.9654449448672154,1.0164621835688772,0.9579127193663612,-0.5826122579932173,-1.7465378229086737,-2.1656330105890103,,,0.8395424162439412,,5.854946420251599,28.64586870781895,,,38.9343871270238,,,-1.287434204267358
2014-02-17,5489062,HDFCBANK,1.0094735207330396,0.9932349323493235,1.003690036900369,0.9676353013530136,0.2817301835569455,-0.6254555932668618,-1.049221254958604,,,0.4954239732528591,,3.6054735547355365,27.953086213443083,,,45.63535378448685,,,-0.2676204849244987
2014-02-24,5147978,HDFCBANK,3.167281672816724,0.966467958271237,1.0029806259314455,0.9648286140089418,2.2287504335672526,2.1118207564052276,1.8819487647198474,,,0.5704097882206108,,3.815201192250376,27.63934138498401,,,61.203452757139765,,,2.6829737390775885
2014-03-03,4288479,HDFCBANK,-0.71535022354694,1.0117081957370158,1.0250675472830981,0.9954968477934554,1.0162028829416903,1.2055989975741794,1.0770869399075993,,,0.560645556221945,,2.9570699489642647,26.580762533652802,,,56.82818414831077,,,1.838900364916583
2014-03-10,16072738,HDFCBANK,10.244671269888928,0.906801007556675,1.003335829532303,0.902035536796242,6.80962567056141,8.902486858602355,9.41385940874475,9376306.5,1.714186497636356,1.9832486851277515,,10.130029273606096,32.95666086249909,,,80.1311414732916,,,9.958819943301476
2014-03-17,10941905,HDFCBANK,-0.31315950711418017,1.0032097247831728,1.0236973297821486,0.9786245987844021,4.344582916746396,7.385408696462068,8.368515043624749,9865546.2,1.1091028087223394,1.3044662297680203,,4.507273099774636,32.96243941416588,,10.646818800060442,78.48387355473986,,,8.524094844075776
2014-03-24,9753981,HDFCBANK,2.5268046165403346,0.979684273629521,1.0029974022513821,0.9698261506694199,4.468026716841741,8.286791801902764,9.741234394756594,10160270.3,0.9600119595243445,1.055509566144901,,3.3171251581962267,31.887447492277094,,11.562755443263729,81.93121073237832,,,10.208186478892703
2014-03-31,15604666,HDFCBANK,-0.24645307400253946,1.001602564102564,1.0159588675213675,0.9816372863247863,2.821335697112927,6.908745725845132,8.725052704623455,10178702.9,1.5330701910947808,1.377001307530656,,3.4321581196581263,31.06245449330682,,11.752854264607127,80.4440378976771,,,8.64139333615864
2014-04-07,10791463,HDFCBANK,-3.131677350427342,1.036051561315227,1.038877783139174,0.9926931826015026,-0.21358317134426608,3.3421526154028087,5.293021083780534,10141065.5,1.0641350260482985,0.8542313938914635,,4.618460053767147,31.38746056086591,,11.729821318545897,63.56802602989703,75.4081278221605,,4.818367335480366
2014-04-14,5805782,HDFCBANK,1.7646653339767004,0.986317144211881,1.0142247510668563,0.9777822935717673,1.0161235942698426,4.301367781905427,6.357359759118765,9341903.4,0.6214774175464071,0.548773515086082,,3.6442457495089045,30.789132486083787,,17.82122905027932,67.81988266799198,84.3001042028482,,6.387235859773255
2014-04-21,7808585,HDFCBANK,-2.9397818871502945,1.024914509037616,1.0311954777025611,0.9872286970479446,-1.3212816608646523,1.202422214546106,3.22766605812558,9170463.9,0.8514929108439105,0.7845541107565542,,4.396678065461651,30.883914821272615,,11.2672775275664,55.2147199918824,69.22542549496356,76.31121917332409,3.0898115271767135
2014-04-28,10879118,HDFCBANK,1.2212994626282336,0.9954495311638167,1.0196497517926089,0.9892443463872035,-0.06585056621298574,2.0524096552023634,4.02901209100764,9709469.5,1.1204647174595894,1.0688937432302001,,3.0405405405405497,29.832726178436268,,11.500615006150072,58.77925952508972,75.30392497394934,76.27648489058703,4.0511226390765716
2014-05-05,6633943,HDFCBANK,-1.172090457804742,1.0135342542207337,1.0184177480117202,0.9929538161015766,-0.8350819316475114,0.7635083202209512,2.6499041035749697,9858066.0,0.6729456873183848,0.7912832188237041,,2.546393191014371,28.2883626879781,,6.810730253353214,53.96490225276051,69.39909690864889,71.30948245918727,2.7193568438124904
2014-05-12,13560354,HDFCBANK,10.527417329426525,0.909171242820173,1.003408445370195,0.8981253550463928,5.846112293200553,8.756140788381359,10.928701317233052,10785253.5,1.2573050786427968,1.5172328311125398,,10.528309032380228,35.63658099624769,,18.90573401380966,74.96575496986313,98.48357203032853,81.06219797097559,12.421139958577665
2014-05-19,18506019,HDFCBANK,2.49321466893897,0.9853430225397216,1.0518536765611528,0.9435275280206922,5.424311576186559,9.407749292329763,12.004134153724582,11028581.6,1.6780053565546453,1.6123591058266011,-1.2182219007110633,10.83261485404607,42.611703530081336,2.088588905944645,10.54530601130097,77.99739556078455,81.25973736924102,83.04746876940614,13.654774916718893
2014-05-26,11255011,HDFCBANK,-1.8167261978076166,1.023646741516653,1.0306717681741204,0.9818729222856427,2.449558693433585,6.62698540383244,9.511250675688267,11059892.2,1.0176420164384605,0.925052492876363,0.012205547849536017,4.8798845888477675,42.116809726070485,1.5798152473664027,8.877962166222764,70.62706140251878,72.48305905130687,84.07545615029214,10.91796444863163
2014-06-02,19137443,HDFCBANK,2.7911936272972504,0.9763241396143519,1.0138515987307786,0.8908957773980962,3.3989632352701693,7.853517990165313,10.971018248858314,11998238.4,1.59502106575912,1.384909231457937,-2.0802490077857856,12.295582133268246,49.93456842926109,1.7224147958663447,9.158729101445417,74.77575330899019,81.93211488250651,78.55830376768479,12.724384013809656
2014-06-09,8517039,HDFCBANK,0.006102025872589678,1.004332174019159,1.0128744889865153,0.9774848984074683,2.269904997238292,6.736406099360861,10.061746281475335,11289475.7,0.7544229002592211,0.5999954266144495,-3.6050807964446365,3.538959057904692,47.14329263869295,1.5197501132754252,9.435096153846168,74.7849877554114,81.95822454308096,78.79113282563145,12.230376757689465
2014-06-16,10749482,HDFCBANK,2.385746537311606,0.9787246722288439,1.0202622169249107,0.965435041716329,3.0314450933547192,7.636793439252086,11.144326370073966,11285277.6,0.9525226034315718,0.7884899102316358,-7.600040778526867,5.482717520858165,46.990853620200554,1.6304373994648558,15.668298063004071,78.35927273852606,88.56758574310692,84.15264172289812,14.186659254377032
2014-06-23,6473589,HDFCBANK,-2.0917759237187084,1.0177125814109196,1.0364599184369103,0.992513238785075,0.6398299213379613,4.854415654060327,8.475458850144324,11352058.3,0.5702568493680128,0.576634001610901,-15.364156924746569,4.394667965183519,45.538739804173815,1.254131935985343,11.284969179706028,68.32697419139406,76.76529926025559,82.4303698488145,11.470907433107772
2014-06-30,11131043,HDFCBANK,0.012173595471409726,1.004625403201266,1.0141805124459864,0.984297973343071,0.43461610280002155,4.170854470933351,7.779382711232991,11684304.1,0.9526492039863975,0.9936905934938988,43.96196075294169,2.9882539102915304,42.74024116361731,1.1626218413820297,14.669551259683145,68.35361239781668,76.83254875588432,80.72181125308227,10.961659776945767
2014-07-07,8773698,HDFCBANK,2.300529486945413,0.9792373133440418,1.0240942352311262,0.9697186031292759,1.7824251763978556,5.422162097443001,9.0321326403066,11473762.1,0.7646749098972516,0.9610829926906762,12.347319252298318,5.437563210185025,43.134875675135014,1.3878032912131057,15.892167677881952,73.25832670069158,86.79921773142112,80.13235524918701,13.035842468136297
