Date,Open Price,High Price,Low Price,Close Price,Total Traded Quantity,Symbol,20_SMA,20_STD,VWAP,Weekly_Return,Normalized_Open,Normalized_High,Normalized_Low,EMA5_Diff_Pct,EMA13_Diff_Pct,EMA23_Diff_Pct,Volume_SMA20,Relative_Volume,Volume_SMA5,Volume_Spike_Ratio_5Wk,OBV,Normalized_OBV,Normalized_Weekly_Range,High-Low,High-PrevClose,Low-PrevClose,True_Range,ATR,Bollinger_Z_Score,ROC_10,RSI,Stochastic_%K,Stochastic_%D,VWAP_Diff_Pct
2014-01-06,377.55,378.8,360.0,366.95,14716120,TATAMOTORS,,,366.95,,1.0288867693146206,1.0322932279602126,0.9810600899305083,0.0,0.0,0.0,,,,,14716120,,5.1233138029704355,18.80000000000001,,,18.80000000000001,18.80000000000001,,,,,,0.0
2014-01-13,367.0,379.45,363.75,376.15,22644923,TATAMOTORS,,,372.52621722712615,2.5071535631557396,0.9756745978997741,1.0087730958394259,0.9670344277548851,1.6305551863175134,2.0964280966939373,2.2420133811865695,,,,,37361043,,4.173866808454071,15.699999999999989,12.5,3.1999999999999886,15.699999999999989,18.386666666666677,,,100.0,,,0.97275912547772
2014-01-20,375.1,379.0,366.8,374.9,23898987,TATAMOTORS,,,373.4522860460565,-0.3323142363418796,1.0005334755934918,1.010936249666578,0.9783942384635904,0.8683797160724278,1.5171392643480386,1.756394297738646,,,,,13462056,,3.2542011202987435,12.199999999999989,2.8500000000000227,9.349999999999966,12.199999999999989,17.561777777777785,,,86.44741597397902,,,0.3876570068083478
2014-01-27,375.0,389.0,345.55,348.25,27787196,TATAMOTORS,,,365.58791010233153,-7.108562283275532,1.0768126346015794,1.117013639626705,0.9922469490308686,-4.478477041291117,-5.159408035596572,-5.281599797931445,,,,,-14325140,,12.47666905958363,43.44999999999999,14.100000000000023,29.349999999999966,43.44999999999999,21.013540740740744,,,19.94663108739158,,,-4.742473594785585
2014-02-03,345.5,367.5,335.6,336.4,31251394,TATAMOTORS,,,358.005421802428,-3.402727925340998,1.0270511296076101,1.0924494649227112,0.9976218787158146,-5.439218449523662,-7.597495791735645,-8.24105440594676,,,24059724.0,1.298909081417559,-45576534,,9.48275862068965,31.899999999999977,19.25,12.649999999999977,31.899999999999977,22.46506864197531,,,14.301953318617947,,,-6.034942625631897
2014-02-10,332.1,367.4,332.1,364.05,40620503,TATAMOTORS,,,359.5312429865778,8.219381688466122,0.9122373300370828,1.0092020326878175,0.9122373300370828,1.7126711780986978,0.4925596931193825,-0.018357763074053266,,,29240600.6,1.3891815546360562,-4956031,,9.696470265073467,35.299999999999955,31.0,4.2999999999999545,35.299999999999955,24.176392823045262,,,51.36025831403268,,,1.2568468252954859
2014-02-17,381.05,395.45,370.65,386.6,45375772,TATAMOTORS,,,365.4851748401239,6.194204092844391,0.9856440765649249,1.0228918779099845,0.9587428867046042,4.963783311582732,5.397198336294692,5.330980647499957,,,33786770.4,1.3430041244782605,40419741,,6.414899120538026,24.80000000000001,31.399999999999977,6.599999999999966,31.399999999999977,25.139540446639224,,,65.4283238216251,,,5.777204278973153
2014-02-24,387.95,400.85,385.3,396.55,28103921,TATAMOTORS,,,369.20978150439976,2.5737196068287505,0.9783129491867355,1.0108435254066321,0.9716303114361367,4.898917544248938,6.660785439007569,7.064163472777348,,,34627757.2,0.8116009603994797,68523662,,3.921321397049555,15.550000000000011,14.25,1.3000000000000114,15.550000000000011,23.860935053753995,,,69.8657215823691,,,7.4050634260551
2014-03-03,399.0,418.2,393.55,410.7,29428452,TATAMOTORS,,,373.83778266865875,3.568276383810365,0.9715120525931337,1.0182615047479913,0.9582420258095934,5.450313695595997,8.4656881265542,9.41060674385772,,,34956008.4,0.8418710644319447,97952114,,6.00194789383978,24.649999999999977,21.649999999999977,3.0,24.649999999999977,23.96614371325346,,,75.1082881553398,,,9.86048469156824
2014-03-10,411.25,420.7,393.45,396.0,26991202,TATAMOTORS,,,375.89468395404873,-3.5792549306062793,1.038510101010101,1.0623737373737374,0.993560606060606,1.2936764895307602,4.343848730683567,5.543833772459191,,,34103970.0,0.7914387093350129,70960912,,6.8813131313131315,27.25,10.0,17.25,27.25,24.403991218153,,,62.14788990299073,,,5.348656659483124
