Date,Open Price,High Price,Low Price,Close Price,Total Traded Quantity,Turnover ₹,No. of Trades,Deliverable Qty,Last Price,Average Price,Symbol,Series
2014-01-05,5004.6,5085.0,4950.0,4968.95,17585,87998663.55,2599,"1,2378,0572,079",4990.0,4995.139999999999,EICHERMOT,EQ
2014-01-12,5019.0,5167.65,4900.0,5009.05,48901,246744108.85,11203,"2,2773,9905,6166,81511,541",5001.0,5034.758,EICHERMOT,EQ
2014-01-19,4985.0,5080.0,4901.0,4945.75,112926,569014615.5,10983,"60,95427,9217,6042,4241,828",4940.0,5004.544,EICHERMOT,EQ
2014-01-26,4993.0,5130.0,4881.0,4921.8,30623,154003773.6,6613,"5,1345,1401,5882,8746,888",4900.0,5035.616,EICHERMOT,EQ
2014-02-02,4903.1,4940.4,4608.7,4646.1,30687,145621074.9,8593,"2,6864,5983,2316,2685,149",4665.0,4761.894,EICHERMOT,EQ
2014-02-09,4607.0,4715.0,4418.0,4426.0,57762,263639789.85000002,7641,"18,0248,8663,28910,0108,050",4421.2,4554.202,EICHERMOT,EQ
2014-02-16,4426.0,4938.0,4401.1,4849.5,329925,1560516831.15,45650,"13,6838,09135,11473,25350,550",4846.0,4595.21,EICHERMOT,EQ
2014-02-23,4899.0,4949.0,4860.0,4884.0,118884,583058007.6,11309,"15,41024,89014,71532,6466,841",4880.0,4901.572,EICHERMOT,EQ
2014-03-02,4920.0,5150.1,4805.0,5140.3,107398,532748993.55,17083,"20,0879,81627,64918,480",5140.0,4948.33,EICHERMOT,EQ
2014-03-09,5094.0,5700.0,5056.05,5434.1,266853,1427048768.05,27218,"81,72315,15211,26810,05590,870",5450.0,5418.43,EICHERMOT,EQ
2014-03-16,5498.0,5600.0,5400.0,5571.35,162002,893415977.05,14191,"36,06838,9669,3563,43246,999",5560.0,5510.1720000000005,EICHERMOT,EQ
2014-03-23,5571.35,5849.0,5505.55,5718.05,72729,414791421.65,17755,"15,37415,8987,3524,310205",5713.0,5713.3,EICHERMOT,EQ
2014-03-30,5772.0,6149.9,5690.0,5832.05,168682,987489444.3,23238,"45,54512,9949,6127,99455,653",5805.0,5867.697999999999,EICHERMOT,EQ
2014-04-06,5850.0,6200.0,5839.95,6049.75,78511,476555144.85,17150,"5,10411,91510,21510,10911,508",6029.0,6061.856,EICHERMOT,EQ
2014-04-13,6040.0,6374.0,6020.3,6105.5,105580,654934800.2,16183,"4,79857,59516,8935,342",6150.0,6180.135,EICHERMOT,EQ
2014-04-20,6195.0,6195.0,5759.35,5870.85,52074,310765734.95,11106,"10,94210,56415,912",5890.0,5986.483333333334,EICHERMOT,EQ
2014-04-27,5944.0,6320.0,5900.0,6107.85,162517,985266434.85,14570,"43,06169,27318,0497,114",6099.0,6105.6975,EICHERMOT,EQ
2014-05-04,6100.0,6285.0,6097.0,6248.4,104781,643994647.55,8986,"25,75048,4994,02513,038",6248.4,6159.245,EICHERMOT,EQ
2014-05-11,6248.0,6767.7,6200.0,6478.6,122845,801433031.5500001,29398,"4,6216,35410,6355,53927,630",6408.0,6482.982,EICHERMOT,EQ
2014-05-18,6550.0,6650.0,6151.15,6346.75,172489,1113653481.25,25376,"34,54349,87318,25213,40024,674",6330.0,6437.272,EICHERMOT,EQ
2014-05-25,6281.25,7485.0,6281.0,7442.85,215637,1515824057.85,53348,"22,68624,78729,44438,14432,271",7380.0,6962.384,EICHERMOT,EQ
2014-06-01,7350.0,7450.0,6601.15,6675.45,147628,1018532944.5,28562,"11,69519,66510,5584,03859,952",6689.0,7020.06,EICHERMOT,EQ
2014-06-08,6680.0,7295.0,6650.0,7192.85,151062,1080567566.4,40424,"7,48732,72524,2707,51037,247",7186.05,7110.918000000001,EICHERMOT,EQ
2014-06-15,7192.85,7391.7,7078.7,7339.35,132693,962097861.7,33779,"30,22913,70720,69728,05415,908",7340.0,7248.488,EICHERMOT,EQ
2014-06-22,7290.0,7399.0,7150.5,7215.75,93997,681401454.8,16570,"45,22518,93210,2052,5053,122",7229.0,7237.81,EICHERMOT,EQ
2014-06-29,7215.75,7775.0,7050.0,7728.9,166223,1226671078.45,32262,"12,96828,97440,12211,87727,277",7700.0,7341.7919999999995,EICHERMOT,EQ
2014-07-06,7849.65,9090.0,7849.65,8637.85,207306,1739692041.4,45343,"20,1486,96916,74526,34621,601",8582.25,8304.556,EICHERMOT,EQ
2014-07-13,8638.0,8700.0,8005.1,8260.85,104083,871428542.1,25925,"7,49611,07918,5206,72017,843",8284.0,8370.32,EICHERMOT,EQ
2014-07-20,8260.0,8729.0,8190.85,8565.05,85888,733958211.65,19018,"5,00110,9609,00128,6398,425",8539.95,8494.746000000001,EICHERMOT,EQ
2014-07-27,8627.0,8779.95,8162.15,8586.65,49507,422917380.0,13654,"6,5615,5647,1984,6376,931",8549.9,8541.112,EICHERMOT,EQ
2014-08-03,8594.0,8710.0,8380.4,8408.0,42562,363665226.6,13641,"5,2307,3632,8527,133",8390.0,8549.0775,EICHERMOT,EQ
2014-08-10,8430.0,8591.0,8390.1,8477.5,91011,771414199.0,19774,"3,47743,5387,2579,44110,404",8485.25,8479.668,EICHERMOT,EQ
2014-08-17,8584.0,10634.4,8530.2,10024.9,471453,4569010789.45,103840,"19,14650,47361,71138,632",9975.85,9431.92,EICHERMOT,EQ
2014-08-24,10024.9,10268.95,9850.0,10014.0,140518,1411236298.4,46871,"15,71231,9477,17912,64710,189",9990.0,10023.578,EICHERMOT,EQ
2014-08-31,10000.05,10050.0,9711.25,9755.95,99127,977526400.4,23455,"7,24918,85219,17227,209",9748.0,9879.1575,EICHERMOT,EQ
2014-09-07,9808.65,11550.0,9800.0,10829.05,337083,3640747176.2,84676,"19,50717,58632,39844,21513,830",10830.0,10673.0,EICHERMOT,EQ
2014-09-14,10920.0,12150.0,10727.0,12023.8,334983,3826589134.1,72010,"14,02018,13551,62528,38938,894",12040.1,11333.844000000001,EICHERMOT,EQ
2014-09-21,12049.0,12370.0,11105.0,11634.8,502868,5898365468.0,88641,"21,55135,36834,61930,2811,04,661",11581.0,11756.49,EICHERMOT,EQ
2014-09-28,11594.0,11849.0,10826.35,11356.75,250261,2887831401.6,44670,"17,04829,99548,04914,23310,197",11420.0,11531.882000000001,EICHERMOT,EQ
2014-10-05,11420.0,12299.0,11225.0,11801.65,248757,2955346306.05,48043,"13,58339,73011,510",11789.0,11742.44,EICHERMOT,EQ
2014-10-12,11900.0,11950.0,11200.0,11270.35,128989,1505047323.85,30951,"16,03313,59118,44412,200",11238.0,11660.6075,EICHERMOT,EQ
2014-10-19,11080.0,11460.0,10860.0,11334.35,170992,1917501758.1000001,35817,"13,42215,16220,05115,141",11327.15,11214.985,EICHERMOT,EQ
